Rank,Address,Balance_BC2
2196,19h4vv64RUEjsyZBWAvxnYzdgBxH8jEqGe,0.05102862
2197,bc1qnvhw3a7gelrgvek3wncs6ectac2h3j6duc0hky,0.05076192
2198,bc1q6ep4x80grzqqld54mqrfmnx249yz5v8jfwszga,0.05066318
2199,1JmGUTmr2CGGeg9aCU6Mu361kszuRnWRrB,0.05002478
2200,bc1qumxk6s9evxhazmls8utqaztgc74m5pqyqty5xn,0.05001728
2201,18UKkvhhaD7PYjxbxQc5mhdD8TsX8GJ3BP,0.05000213
2202,bc1qp4rsehsz6cfnju05rlpspl9w0fznfftrdauxz8,0.04999859
2203,bc1qgkp33k2l8ejtkar34955c633crtzuz7tqcy44m,0.04841782
2204,bc1q77896t5s0rmjs7sgl0p50347yc0dz8u624tfez,0.046
2205,bc1q20t080jcf790r9llvhjxkjwr3wpxnxqzpxmcah,0.04548691
2206,bc1qzv48gezz3ph072yhqhp55zygchlrlg4xnxtt40,0.04539776
2207,bc1qv74kndkz3l3j2psewp6qv9x7hrw9p96duteeyf,0.0452
2208,bc1qg3v6fzjh346h5uu6sphlh3sw0z7uv9s9g647fc,0.04504091
2209,15CxCRWXur9DGXVDVrod8AawzHMBX3brrF,0.045
2210,bc1q8tk8py04x9yxmukaska6p8w29at8spqydcyead,0.04457543
2211,1C4WSyPe1pHTwfoFuZKSSwwNfGBQgc6NPc,0.04445728
2212,bc1qj7dz5pwz0mje0mx607472yr9003hynxgju95ue,0.0444
2213,bc1qv02u8e4n4zq0uqrz3m65cnnx49huz9p0uwl49r,0.0428858
2214,bc1qhdryddqhcu0duxh8waa2a6z2m3j79fu8gd2y7f,0.04265835
2215,bc1q3c09pghcpwemqxl3ne0d5870r03mclh5xaf94z,0.04240782
2216,bc1q7txwyzyg7csgdvgghudq2x9c4zuwslz9us37w4,0.04239225
2217,bc1q06fumkv88h3rnyfaj2fm97g26mnpd7w2f0l25m,0.04106596
2218,bc1pj0xf07xkcq924ha0n965k8cv3chgqeuggja7cljfpwngvrpzetlsffrduy,0.0407
2219,1MTj22dtXCkcGad7vHPJS6gYRMGbrq7GdX,0.0404
2220,bc1qwvv07wp3e3feqfanau9hvxfysr4t5zucld9w6n,0.04
2221,bc1qr3yj2ew03v32mjxed9y4ljkdr4jnsaqm6fltwq,0.03972241
2222,bc1qmfgxt0qwzq0qquqcx03h7hnhw74p5ayttnsupc,0.0392
2223,bc1qy6djznt59sfa95k9e3etftjge3t9ry23f3fukx,0.03897177
2224,bc1q4vq4zsdsvmt3jzjnn60pz7ng77qn53j626vz26,0.03890589
2225,bc1q4g7dglmunntp3j89f5da02um42dllfmpef2scw,0.0387
2226,bc1qzkw0qul3ms0v6f8cl8ps38cvczgchnhry86n6p,0.038616
2227,bc1q4l9p9z29zsz9auewpc59jhzpwarzvegrymvqsn,0.03819719
2228,bc1q0jd8tjzwcjemws23etm9hzcjznpctkq8y54cac,0.0376
2229,158Lx8ThqztRyLo7LcvdHEavNGb8FZ8gbv,0.03696379
2230,bc1q8yn4f246ayaj6tzf3m9dqygdxs04eeyh3y443g,0.03694767
2231,bc1qrcwcyzcnq0rzehy9e0g4wz263qmzm7hkfjq95g,0.0368
2232,bc1qdkh389dl7cepswsdy4znl9k979xj7ajt8klr0j,0.0358
2233,bc1qedmwdmr9t9cf80y5u289smef67vrp96mnrqmjt,0.03567447
2234,bc1qurjnkmpw2c37pwutcjdyjlx5rcgd88k8nm2k4c,0.03534493
2235,bc1qpuvdagdzvvmdgyejzwkx84t7lvu6razy8n8gtt,0.03312996
2236,16GvayULkjrEr8PQsHjpxYSGgDxBj3FWoy,0.03265985
2237,bc1qhrwhuvucrcymjv97n0nav3zzvzk2uz4r4kduew,0.0326
2238,bc1qc99hxkmu5kdv294q924data0gdz5fxh7dxd9k3,0.03192847
2239,bc1qvefkepvkat4qctdy3qd8xae5yk5ldnqv7efcgm,0.0317
2240,bc1quzwk4q6v98mfpfkrmamwgvrl9h4nrnpvvg62hf,0.0316782
2241,bc1q3xswku5j4qayhrc5jkfwtr88x5sxy99wjk0a9f,0.03149859
2242,bc1qxlex9fd7rjnknpzc5anr96w556vplzg3cvakey,0.03062822
2243,bc1q8hk0mq94846dcnza6vg6qwzvgph2pg90dd7xjy,0.02999087
2244,bc1q3kptvncqksaszwju02wn4cfrxm5pke2c4my2pl,0.02983884
2245,bc1qf9lunqvhl7dg66su5eu52g3rfx88z5gwygxt0x,0.0289
2246,bc1qate8mzsu2rkgu4nzwp3el3j44n5d5cdalcdk95,0.0283
2247,bc1qmh63w7mg7r4jhfyjmj0wvt623eucycgvjnkzyg,0.0281
2248,bc1qdh7pm49kfzlwghx7lmjuvheypsdr8kcmmms6un,0.0277
2249,bc1qug2eakcq3t7y2pm6uvykpwuxc7qe05zmzhcctm,0.0276039
2250,bc1q6sxdxxfuynhafg7nltc4judxp73z602czcsy5e,0.02758868
2251,bc1qj8vueqyxrxrhtl82egfefzstju8yk7jff8uupq,0.0274
2252,bc1qhk7rfxdq9p7wvrmrnfq9ehkgtvtve933j903wt,0.0264
2253,bc1qph7zs2plks2h8zq2d8p0462saslx6vu8trldcl,0.0259
2254,bc1qd2xt7ujh6xft0pmyjper7dyvwyd2wp3jekp496,0.02567382
2255,bc1qquph4vd5pen0ls2xsw7rcp7fsax420r22j5qmt,0.02556996
2256,bc1qxvhfts7s5hzmpykh55txsl6rawydt4a5z200d3,0.02543969
2257,14eE1UoQfiVyuw5tHpUMFb5WhU1qX85aGz,0.02542695
2258,bc1q878afk78jsg4fr5xw0lsfnkmdnzn36ve9tkq94,0.0251
2259,bc1qnxrgj568st69zdjuxfsn6pxw4a7wfe9mhlxr5c,0.02499859
2260,18c3HyRYRJizJDG4yMtNUqL3o7Yt5zoeCj,0.02355624
2261,bc1pdqw3jlmqw8v4qekx2cflet8axnmxfmk2adpdrpcxrgckpq88rrqsmr5ght,0.02345399
2262,bc1q5f5zjeu6y8lpv6dqwery7rugczkkq4flehkqx4,0.0233107
2263,bc1q49wr2yrs5v88nacvmqcp4hp4lyx4x23n3xn8sf,0.02303777
2264,bc1qg379tts3hj9dkd2d3cphlxlg2736pg4fcjzkkq,0.02187946
2265,bc1qlq8yyrv2xl0q2zvmu342ckrvkxyyh9rgd42508,0.02183046
2266,bc1qwnhk4aqv9xgqutc0sdwpa2jhfj2wn86ys7s9am,0.02121427
2267,bc1qmtcgyze8t76ec4w7w0hwdzcyl4yw7nx6dea84s,0.0212
2268,bc1qh6l0gfyaw5ztk8al6rre6hfxxh7ar96fay44f9,0.0212
2269,bc1qj9v63lyzm0fscjzj9l4cxdgtvk5gpppegwphjl,0.02119177
2270,bc1qm5y4d3numz7ahljm4f4pq87g6al933em5grhkk,0.02115
2271,bc1qqwk879dccykum6yu8j038x443wuq2u857uf4xp,0.02112236
2272,bc1qcdcckd6qte6a7s55e24epse6pkrth373qfy8t4,0.0208
2273,bc1qhfuwmpz93d3rcqjr83q8ymztgtgh93whmzskmk,0.0207
2274,bc1qm0ka0xn5jlnm0ntvwv5yad2upz3gupjhttzvhe,0.0207
2275,bc1qhapenn2pxfd4rwmf8m3vy4v5qd055raz75mma9,0.02066958
2276,bc1qupf0lfmm7lzwdazpspkzykd2uuqpmp8cm0lp76,0.02
2277,bc1qm48gssuk9y200246j25exuawdd2ad8le7zxjyz,0.0197724
2278,bc1qz5ut5k2ff0t7urczga09yep69z8mw6alvy0525,0.0195
2279,14LL42rmnJVWq2YhxMDeUdoXb1qj3u5Q3K,0.01924802
2280,bc1qsk3md59j7ervxn82cu7mqrzpt0phh8v5fsqd57,0.01924351
2281,bc1q58fj3q0vv2cvnc3hgph8ql3s4cmjc9hue92k32,0.019024
2282,15jzECuFY2ymGvJrChSzRqiqCHpY17kRZ7,0.019
2283,bc1qf3lk7j3quvrnse0t0dpzsuxvwyzcnm9m3znj4j,0.0188
2284,bc1qs2653wl0ehnadw5mwafdc2594f9lfrar0faz2k,0.01862655
2285,1J1Ac9FX9U8mKSKCCKbJ73scwH6bwJjNaF,0.01829786
2286,bc1qg2m5eccfv0hyxcq25tzqnz24khjp4sqgw3npm7,0.01766101
2287,bc1qk6qrx2dutuxyv6m66005j9qy5pm62dftsddarg,0.01740632
2288,bc1qxr6vmrnnrcjcju7lrz4pdjsnels9dvxxf4vupx,0.01731466
2289,bc1qwh0wveg84znfdvwhe50m20xlzy8ytrl8tr6nv0,0.0173
2290,bc1qum3zvp37g9gp2v37vr4gm7armylwal0qmgzqcq,0.01720112
2291,bc1qvvunjyuu9ju9htulru9stzzezmmrmrwrzgk8ph,0.017
2292,1425Zvu1H3bdNvtxxg2gzy1wGHKK4hpwbD,0.0166
2293,bc1q445m5azjh4hcd8xccjdsjmt70fzm0tv247ss4y,0.01556276
2294,bc1qfdq3vchcqufkfxrw2s0tadd49y4rsam05ds6f8,0.0153
2295,bc1q7lsewqjftgszclx786enwfrq6mhqdh5n5k6m3x,0.014759
2296,1GGuDwJqRgaZLiYM84EUyj2269S35cyHYs,0.0146244
2297,bc1q4lh3u0tp4vxy0l0r66g244s0vydxjcfjg9azf2,0.01462
2298,bc1qhqeheyruhmjls07ujy8269tdfglq7mvnj80sk0,0.0146
2299,bc1qz8e7zv6pm3phe0g04my42l9agfe09awwjxqgdg,0.0145
2300,bc1q3zg8f07803pznpvhgscuwjvzysde69n78a4a0u,0.0143
2301,bc1qhyg3xymtg3lkl7vkxzhxeg859ss8sj227e53vu,0.01423731
2302,bc1pkg0a7ra55p3l0edya04cggvyn7e6wz5yvk72ah2wya5898zsws8qv45n8c,0.0138858
2303,bc1q7mpvu25q77m0s57nvhm5ge9frz8f2g0zv65qwl,0.0138
2304,bc1quhehl36cg67w8ujctcy8kv38z480ym34d4td4m,0.01379745
2305,bc1qdwhyjvk2lj8xwq6qnz9pv84ffmsr2redevx7ea,0.0136403
2306,bc1q37xflvyjzpvfsdrhhsq6lwj8pnntlh9fja5msw,0.0133
2307,bc1qte9xsje2svy00xqj3gsakn3296t2pdjuh8vlft,0.01319792
2308,1HcsDTCfCzpY7eKexA4QrrFqHCzT2uBZBE,0.0131
2309,bc1qw20fltrgwctepxxzfu2qhdt20yl933clh9wkvm,0.013
2310,1MdqmcFenmTvWwou2SB7hZRcZxRe87ccYw,0.01289516
2311,bc1qhceaamtw7aeenepmqcthyte8l5t0g4szxvu5wk,0.0127451
2312,bc1q4ycazyqftxd28657l7d0h5envqx5l5jcxql99f,0.01266407
2313,bc1q5c4esdwykwnxep05h8ys6n0qjhm4dgynad55ru,0.01265361
2314,bc1q8mr00z6rv765ppzlh9yph4jm95kct80whyua68,0.01264355
2315,bc1qc4fxh2rwy0wag3ekpjk4nuyggdcqq2y8yve8cn,0.01262314
2316,bc1qsxu226c8ytfczcmmc8y94chvphqa4tmjzhu34l,0.012
2317,bc1q0l0tam5mz2hevvmkl5wxdhuygs2xsv6xg9j350,0.01176419
2318,bc1qzwhmmjwzjqj2q7zeswlh0zu45pheev35a222wm,0.01169087
2319,bc1qdsjgjhjkkmdsylcw66m3seuyxyhu9cd6agxsh8,0.0116028
2320,bc1qa4t26w72ek0lr9yysp38ka8cfwct7zcqdtsadn,0.01140451
2321,1JtSCB2gG91Z935daPLk25JgKgAbsDn9GY,0.01138212
2322,bc1qnnpezrgn8jeu7zvgl490yzux76a87ukwq9eupv,0.01130938
2323,bc1qhr0xedrvg8y80t6ydmctkt42vz3sfwcr7myd2r,0.0113
2324,bc1q323tfj9wjye80wapx6dkz986tdd4f7a6244nsd,0.0113
2325,bc1q2v6vt5vg4pwx377g8tyjsw2dq6ttfdfm6esxk5,0.0112
2326,bc1qhz687mw09g3vdrkml79zgh5hqt937hn005z9s5,0.01105959
2327,bc1qr86s6vwj40xv5p3uuxxplm5es3292s20x2pywy,0.01094478
2328,bc1qer3ar48z928ufecpjzjgj4yesh0yzf75e4zuye,0.01045
2329,bc1qza8fnvncr9gqw6uqgqmee4ewae48tp4jmktequ,0.0104
2330,bc1q0sm4kq4lfay3yzdqsl2lhwfh7dtsmxfwj4ndkp,0.0103
2331,bc1qkrpqx5r4a2ft73chptu00ng3vy8mgnqeh09pwn,0.01021146
2332,173egmFK8txr8bxCP3M7aYazAGRkbcnhif,0.01019794
2333,bc1q2w05asxul53c0p5sqryz54fezvaw4qz2rdd88c,0.01018158
2334,bc1qgjhvtcnpmcr95evmc97w5d4cnkhxlk7u3cpw48,0.0100902
2335,bc1qffk7vvhn25gawt7m2fnaseml5jw7ttdckjl83t,0.01
2336,1G6q22YkELv4GoKdn7ec8roj4Vz21WRFZ7,0.01
2337,bc1qxzdyklc5kf4l78e0jenjvpqhq3quuk937wrgz5,0.01
2338,3HAuhhta1gFBBSDbrXJCFyuuWX2mrF8vV9,0.01
2339,36RkNqRycspf9cda3xzchrVAzERPAZ3dKR,0.01
2340,bc1qm0aguvslxjpcalzneqycqneec54kggs5hhzmmk,0.01
2341,bc1qvdfls57xsqcswpkwkzec8fztg4e8ht5cxzad8j,0.01
2342,3BKtSNZvTyticL6qUtSDuo1Qh7o4CCJtMP,0.01
2343,bc1qug9n50dnrcady38f9qjveq4qflkl8442jrcmzm,0.00998978
2344,bc1q5ljwy2787lmnfzje4e0jwrp9kmt0ygu4purqc7,0.00998978
2345,bc1qt7lx7als622v7ferdrgz83ggncupq00lh5rpp6,0.00997522
2346,bc1q2yexv9r4ek657847nnccj5dm9zc9fy6zs42nhw,0.0099748
2347,bc1qp57vst3gvqtducakp5yuvf7y0fkyfcav3hfd35,0.00997089
2348,bc1qz5cml5yjr7jmmlln47weqa0prau3k47ff9l95r,0.009859
2349,bc1qfephr9klyqk6x4saa7kt74hpd82wejr2zl957x,0.00980497
2350,bc1qwehefxp6vw4a789r2y95yp20hsxhcjnwpyvsp7,0.0098
2351,bc1qnalphwwagam4g63jklqpf8gk7fhsd3sa726czt,0.00978926
2352,bc1qq8ay0tdnwwwp59urghasswj8et07ff7af6d9se,0.00970799
2353,bc1qul8spcuzhhhv0xckkawd9rk9q4594cgkj5x8d4,0.0096383
2354,bc1q9692k2crxu57s73rewazssatyhjfv6mvvh3cq8,0.0096
2355,bc1qwajntazfkj2qspv5gnthgygqzhvkyw5m5hl9kv,0.00958978
2356,1NyupJKBwxHT2trcC5dWoH7zRdu86JHo2C,0.0094847
2357,bc1ql53n66sxd7zyj7xz3q3elyc86d6y9pfhqyvp6s,0.00935139
2358,bc1qqley5yy7rtg3sa7j4gg2k78lxlv6cnk3t38r2m,0.0092
2359,bc1qj446yk50kl46efe8h5yxndsnpartatu897k32s,0.00918036
2360,bc1q6pshy3lhyprfxjxhjdccx50pkf0s6z6tcl80em,0.009163
2361,1Ve9mTUuKhwpCRVcZLnep31o2aBCA3w84,0.0091249
2362,bc1qv6rz086czfpd5x8h47d39529evx2fluulmr8sy,0.0091
2363,bc1q7ux0nhdp923629784a7u0zmkf7mtg8zwfkc0uz,0.00906018
2364,bc1qj8f4ej07svmdhmp4skz39jwrtrr3zrchqck96k,0.009
2365,bc1q6e5y8kz5ksz73z4p0pztzxl5gfj0kd5x43fy36,0.009
2366,bc1qlkexdhyawadc6ulnqpldpppk85wqagmu7kuatz,0.00896853
2367,1EipRhNvksExGvpWrDz6cr7YcPzjQgygMX,0.00846104
2368,bc1qyk4ldp9qwc8a7kkayrmjumg866xz96gxx6wn3u,0.008456
2369,bc1q3nqv50yrth328mj9v2yqkad3jk457qhr3zl7wd,0.0078
2370,bc1qjpnxc0nw5rwta644l3nde0ueuv6es5kdxhdxqu,0.00752693
2371,bc1qezhc9nfc4j58yq4k5r4zdvg0xnd8us4mt5rj3a,0.0075
2372,bc1qluvhrlhdy9chypv5tec7z8uw5ajntdm0tskjgd,0.0075
2373,bc1q9que6sd0havxl5pgypwhevlc9csfuyq03w6vj5,0.00734873
2374,1Q3i83nysakgptyUKdgZiQNJeyG4Bwg7t1,0.00731956
2375,bc1q9n476n4lkghqpvm026zgfalpnlpd7lv4r933gy,0.00729724
2376,bc1qs520y84slwyq7u558k2s32f6such79rsg80d8m,0.00712269
2377,bc1qg2z9q5d5nufk3zcu86qcas9fe7mcahgxdqcraw,0.0071
2378,bc1q2gt2els04vsdfzjmln3whurzzr5ku7zk2rkvh8,0.007
2379,bc1qaa5psgcm8jl3xf87kewkz4stgvwzgkjpzfw38m,0.00690589
2380,bc1qmspty8gh77awxws99j59pqlhhvguv6cl6hmgy2,0.006468
2381,bc1qcwqcjdggzdpajhj2qkh67fwcr90flyf6kunhll,0.00641579
2382,1DNHwdqXRCT6EnGGiTndzsVgWW1kdPz16j,0.00640917
2383,bc1quvqfhg6mj5gnxee4y4nc0ludl0dv79qkurydeq,0.0064
2384,bc1q8t49x9uhm7n5q6mlx0l9pnd2s24grmlzgv40c5,0.00629749
2385,14FoJd172ywbqAxeCsTi2hvvxrCvWrSC1X,0.00627009
2386,bc1qnjp29q9twh6f28av9x2vsedzjjrvt78hy0dm8s,0.0062
2387,1Gjduqpyn2RTqxpXCaw2mMoTDUvSGvhVSQ,0.0062
2388,bc1qw0xckx8j386slav7qdyc842yxzaqj0mud8ydf0,0.00601595
2389,bc1qnsh68kuauw82f0v2gn5rt5je2r9t4va2609ufk,0.006
2390,bc1qf4fhkhu8rdsk6xs0y2gz52lwzulj26exrl6t4w,0.00592792
2391,bc1q2zamkrkzmn9ug9t7dwqzkghpgl443vkamedytw,0.0059242
2392,bc1q86ng4722dkh0m3uzjpza3rwpmvqqq8p9fzzung,0.0059
2393,1L4wpo8JKbMXsCzhzWZ8xnWyEw8QwPGHHU,0.00589554
2394,bc1qca7plruyluaaksu8q9z9d5uax2nt0krgdyv064,0.0056
2395,bc1q7fn0qytvn7j5508ey5pshdu0ukh2grx9c56zxd,0.00559656
2396,bc1qazf0sv9gjyqkgfqpng2y80vcx68djmt72dcq9x,0.00555421
2397,bc1qy7ca8vmqqf7pes35r94tkjlyc5mtd269d5kt5y,0.0055
2398,17JRCH8tPDUH4GswGy9LFwWrXXuoCMTvj,0.0054
2399,bc1qhu49xr3wx2px67rzulpy85sy0ztcq9k7nxhud5,0.00538978
2400,1MDAamPdES1bivnbPB3JRtEQq8pN8e6yXx,0.00519374
2401,bc1qu7xa94r54m0x92tztmjhwlq5z3gz26hpnal333,0.005
2402,bc1qux7t7tdxve6ep4em20xlatlj045n5d2gctwy3a,0.00499859
2403,bc1q5xwqaah6eprq8nqt3rfczk49g5rn55z8zm00dl,0.0049
2404,bc1qu80hs6sk4p06d3058f8g0xqkrelqqhvegwrz47,0.00487345
2405,bc1q4u9rfmmm0czf2sahy70hy3ay4kynef2ppu64u5,0.0047
2406,bc1qc885xy8cuyupvfg9c7fju0axg6u7nry6vg9xje,0.00465024
2407,bc1p2jwwf0qtvtw888uw5vkfradxlaafxnc7ud58k8w27uwfs8acfdwq83cnk5,0.00455667
2408,1PXxuZu7afBSX71p1qX1ayNBwSKPfAaavb,0.00449515
2409,bc1qveu2j2m4ufcfjsf5nk685j00xac6edvtm7zt3f,0.0044
2410,bc1qqt8u4vt896lz34wfyxkrnrqrsqegnlst3a563d,0.00438195
2411,bc1qnj5zhnwup0y4k2xutyg7f07lcs2s4pajvfryts,0.0041
2412,bc1qnzypyv7mn79hfapzplfnff0rvt6fxeh7t7z8kp,0.0037
2413,bc1qeclrpy98epkjkn463tgen7zc5caep63xp5pnmh,0.0036828
2414,bc1qp0czqsxeu2asetxq6seu5nwdappzqk77yky479,0.00368
2415,bc1qnp3mfralry5uw9sf6umvqkq4kjnp3nrpcf6ldz,0.00352469
2416,1Q3UocQrKe6kzXFqPrCa5mcbfFqRYeqC1m,0.0034
2417,15wW1Lo1qanyh794V1baFNPa1dJiXRzAjw,0.0033
2418,bc1q7j8s2r29809swwzzl8hx9shpv9r682lmpeghph,0.00322071
2419,bc1q48tj9q5rse5g5kltxg5h494m8ju6spzvp2p6v0,0.003
2420,137aCSWA5zttYi4ZQ2sXthcxE4HZG76ZbL,0.00299061
2421,12TNBXj5etHCy8PqeDF1hY8N7NyZq6KyXT,0.0029
2422,bc1q2rqhstjh5ncgppryzykw8vzf78ms5c7gzsa95e,0.0029
2423,bc1qg37kqpp34zxfqghesf0ty0tqrrs84wyfq8t655,0.0028952
2424,bc1qxv2qn85sw67z54wnc2806xa98zhwmwq4xv7s3v,0.00289447
2425,bc1qd63jee7q9000vhlgxk8w56urfpu0wr439kepas,0.0027
2426,bc1q4z2rxrrf8jgrg46jdkrt8rsplnkmwtu8ujk5qd,0.0026
2427,bc1qs9ur6882yvsmheu36mfy7d4cna0unvtkprzddy,0.00257
2428,bc1qtjz2z9sj04wdf69j95p62mn39a6esnvefakx0m,0.00254328
2429,bc1qyee3kkhdntn4y7lrrez67ddqxjt97vqq0q90ct,0.0025
2430,bc1qums7zqnxvv3eh5f2k9ns7xc9343lfhkat3atlx,0.0025
2431,bc1qpvyhng6evu3v7m4hc8jttgap0heyuc9xy6ftqr,0.0025
2432,bc1qdmwuftsp93ve2amsmkg8pcavwk8h0ks5sgrhrm,0.0024
2433,bc1qhza28eegcsfw922dkxn5vlx55m2e55r5025z75,0.0023
2434,bc1qzh5xd37n3ualqr703wewcfltzv3h39pge6ggn5,0.0022
2435,bc1q57p8yet2ylhm8cmvt86y966jqzxf33cxa043th,0.0022
2436,bc1qrl005fgt4zk8y59r0c4zepu79k5qfyeg0qnf40,0.0022
2437,1pamcamcLueYicnXnUkf25LiaQ2oRLJ8Y,0.00218304
2438,bc1qaulejgzjn20ku6x0uu0ue2l8n04zay6lueajcq,0.00216
2439,1JTKSjsomT6DSWosy7cwN2P4NjN28kas7g,0.002065
2440,bc1qryr5fptusdvcdd9dqp2pjpg9vcw0t8fuq2f40h,0.002
2441,1Bi6rqGYiKSKJiqTbAvbX9r9RvKY4DwViU,0.0019
2442,bc1qeye7uxyk0pn53yx9str8mjamq7cjvms55vvwnz,0.0019
2443,bc1q8zvmr2ul0cxx9pxmpglr8wv84g5w7xwkxtk77p,0.00188855
2444,bc1qrfxhm7gr3f574w3p9r3xasumflzwp9ecn5jk59,0.00181617
2445,bc1pghfr98kuuvknuys8j8ms94zfv4gra0xggngqrt3k57vxhmdu8y7smc0ppe,0.00180418
2446,bc1q7n74ythaq690lrzfu32d4gnh82y6mzq264l9yl,0.00174
2447,bc1qjm6jsfqtp8vnq767z23eqt86lsa6kq8dg5rcx5,0.00159
2448,bc1q7ehfh7q9q8e272s49nl6ayrr0974phfpgxjw7c,0.0015
2449,bc1q9rstmanuxtff9dlnhultrdx0p2mzksuw8qqfqs,0.0015
2450,bc1qu40w3dvdawynxhls3wyhnlxsjnu9tf50057u95,0.00138098
2451,bc1qqua4wqw4xu3hqq3s22ajwhn4zmm7epk9uxfl3r,0.00122989
2452,bc1q2j8y3svj0uc8wp5qa08f745yj80pu03n5vekyw,0.0012
2453,bc1qzktmm320p3g92q8hslgun2uefqknepu6esvu5t,0.0011
2454,bc1qgven64hwkjcvees59m0gg84nlzrj70emnl6ayg,0.0011
2455,bc1qpud6y04f9zxhcy0l4zy2f6uavq2rmxc0krtzrv,0.0011
2456,bc1q3qa77qyv9ex38fn3gwud7uax4cud90dmsm6kdv,0.00102
2457,bc1q9muxh33nlm2ufhjgvhw7hmr4asn9rnv3h3aje6,0.00101
2458,1FLERVWzgPH4xST5vz1ZosEYhgHXCMpVRC,0.0010074
2459,bc1qqrxq3xy7vs44vp2dc7d6zcl7m0l2ltydfa6vt0,0.001
2460,bc1q3e6502ejleaajy40d06hy5qdc3vv9ahjvsna83yjk336l6c42zssxcc6wk,0.001
2461,16DULKYanbtT9YuREyBKHtGhAfgNk6beG7,0.001
2462,bc1qaudcwyrgxq9kgyuzu57s564tkgm0ef89x3920j,0.001
2463,16AeJxQTbR3dnAyxyrzZ11H3o3bcZQzBBh,0.001
2464,1HeNsoqKUqgy1JnNEykhQDGRVKq72j6y7E,0.001
2465,bc1pnhx23642sta5wdpp4r29y798rwezswzezdtqy3kk8fv4g8r2magsg60nhh,0.001
2466,bc1q7l7cs9hxvquhumv9xgeecfpazy9d4scd3hhz3j,0.00099426
2467,bc1qmamddmjdy288kawekk764ek3awlywm8sy0c3r9,0.00098978
2468,bc1qgnzsqgdqcvt8ee5k7yqvvxmaptuyzu06nrm90z,0.0009755
2469,bc1qk05rypvs0m4gw22kl9ecp087e6a73sr6066xn4,0.00094624
2470,1Lg353wb55iHuHBN8JjUhX34ZiAHEkfGGM,0.0009
2471,bc1q5ykert4ltthzysj8zxldfg37h4lvdk9wq40pr2,0.00076794
2472,1JbxjX47HbdLwFCAATfv3JTxDWmgTrBTvD,0.00070939
2473,bc1q9s6lsjyzg6x7y5ewpu5yga3xn032f6sy9s5uav,0.0005443
2474,bc1qs6yqq6uc580t3lxd9azdrradzdqpe3wxgtrdw8,0.000513
2475,bc1q8f8ezpzatqf6vupwlh0h4x9x8kp9zmcvksc25u,0.00051
2476,1DSo5GdjHY9GqRrxmY2PPbkgbPrU2qYwJu,0.0005
2477,18xw8EakRbHRvhBc6ijAEBMsZ1u63PiNvk,0.00048214
2478,bc1q2pzc3rmsny8tempm6jnx9jw0vavf42rss07p04,0.00043231
2479,bc1qgejmlahsp09umd6eklpstq95uqmux0rr23egft,0.00036
2480,bc1q76yd4ahq94pyypcctsmsvyt5mtkap7r9ex9zl8,0.00034999
2481,bc1qfy0cvyq0fkf0kl4uz49rtkt7wmjuwv8sqy0m33,0.0003
2482,bc1qds5r0jt8fdj4dlxmaqea46dxqle2tlyvjdfj8u,0.00023757
2483,bc1qc4hfv5wtg9ehl3fv6tcygayku545tqcakqf7cm,0.00017
2484,bc1qut4sh9kwrd5fz46akv3ma4wa2hgt397hhgpdvm,0.00015279
2485,1PUZZLEEEEEEEEEEEEEEEEEEEEEER2j6p,0.000124
2486,1zomboniLikesBC2xxxxxxxxxxxyGtPUG,0.000123
2487,1zomboniiiiiiiiiiiiiiiiiiiifq3ZG5,0.000123
2488,1zomboniwashungryFFFFFFFFFFGUnQpU,0.000123
2489,1zombonizombonizomboniiiiiijkNt9n,0.000123
2490,1KRhTPvoxyJmVALwHFXZdeeWFbcJSbkFPu,0.00010988
2491,1BitswJtAH8s3pYfwjHnzYa5Ad5aZ59ci4,9.684e-05
2492,bc1qaafc8mtfe0a650ev3f9t58887exgcdugzf94eg,9.081e-05
2493,bc1qk4hefvt42z7kyqt8a6598tenvzy7ap32szz458,9e-05
2494,bc1q0c2alwyefhqngwhm8pk4at5m7jlnxdrz42lfds,8.978e-05
2495,bc1qpxu0vr06gu3f7njpq2tk895flj99ftrs0qxxt5,8.978e-05
2496,bc1qa0x6dej5p9gz6l6zel0cstevdaz67yy9ts2ksp,8.978e-05
2497,bc1qaqn43e24c9yhpqx83rwyd7edksr0539c43g2pg,8.978e-05
2498,bc1q7dpa4hqhp2n57gm2psdvu0u3sfadjfqpfy85d6,8.341e-05
2499,bc1q4henwe7xvzakat6fr3ksg6e7umv0kszfp89lzz,8e-05
2500,bc1q5qksszgst52rf39rzn2mf2pd8c7xz5yka8e5ez,7.48e-05
2501,bc1qlwdunxcehy0e45zfy395vhmspmk5sg0q5drzm3,7e-05
2502,bc1qme8s4pjzdg0pmsgaz4gmmxr0vyyprxudqp6wcw,6e-05
2503,bc1qhdagf25z3p9r35gqjmnptl5k20lez56u5npg0e,6e-05
2504,bc1qezeng5qudfqktxshd23pusaxdrrpzq03cr5ell,5.198e-05
2505,bc1q9trsk3g8l74v7u37r6fqgd02n4zq979q0av2z9,5.042e-05
2506,bc1q28f6zepas3wevvzctydw3klc5kckzylds07tde,5.004e-05
2507,bc1qyp8lgvypze2r3m4mpelv4c0da977zymna3gqcq,5e-05
2508,bc1q8k5jkes2e8nqy2xw5vd0d5dmcme0f5wa4geyha,4.933e-05
